rushing_yards,two_point_conversions,activated,fumbles_lost,receiving_touchdowns,name,extra_points_made,targets,opponent,receiving_average,rushing_touchdowns,passing_rating,game_date,season_week,home_or_away,team,passing_attempts,passing_completions,receiving_long,passing_touchdowns,receiving_yards,fumbles,passing_completion_percentage,passing_yards,player_id,week,receptions,played,rushing_attempts,position_category,passing_interceptions,year,rushing_long,rushing_average,field_goals_made,position,passing_yards_line,over_passing_yards,passing_touchdowns_line,over_passing_touchdowns,passing_interceptions_line,over_passing_interceptions,passing_attempts_line,over_passing_attempts,passing_completions_line,over_passing_completions,rushing_yards_line,over_rushing_yards,rushing_touchdowns_line,over_rushing_touchdowns,rushing_attempts_line,over_rushing_attempts,rushing_long_line,over_rushing_long,receiving_yards_line,over_receiving_yards,receiving_touchdowns_line,over_receiving_touchdowns,receptions_line,over_receptions,targets_line,over_targets,receiving_long_line,over_receiving_long,fumbles_line,over_fumbles,fumbles_lost_line,over_fumbles_lost,two_point_conversions_line,over_two_point_conversions
67.2,0.0,1,0.0,0.0,Joe Mixon,0,2.6,IND,3.5,0.4,0,2024-10-27T13:00:00,2024_week_8,HOME,HOU,0.0,0.0,4.8,0.0,21.1,0.0,0,0.0,18858,8,1.7,1,16.5,OFF,0.0,2024,13.8,1.8,0,RB,0.5,0,5.0,0,5.0,0,2.0,0,2.0,0,69.5,0,0.5,0,16.5,0,14.0,0,20.0,1,4.5,0,2.0,0,2.5,1,5.0,0,5.0,0,4.0,0,3.5,0
61.9,0.0,1,0.0,0.0,Tony Pollard,0,1.7,DET,3.3,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,TEN,0.0,0.0,11.2,0.0,15.2,0.0,0,0.0,20912,8,1.3,1,13.2,OFF,0.0,2024,11.2,2,0,RB,1.0,0,4.5,0,2.5,0,2.5,0,2.5,0,57.0,1,0.5,0,13.5,0,11.5,0,16.0,0,1.5,0,1.5,0,1.5,1,11.0,1,1.0,0,4.5,0,2.0,0
0.0,0.0,1,0.0,0.0,A.J. Brown,0,2.6,CIN,11.1,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,PHI,0.0,0.0,19.1,0.0,55.4,0.0,0,0.0,21042,8,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,2.0,0,1.0,0,5.0,0,2.0,0,2.5,0,4.0,0,4.5,0,2.5,0,57.5,0,2.5,0,2.0,1,3.0,0,20.5,0,1.5,0,2.0,0,3.0,0
21.7,0.0,1,0.0,0.0,David Montgomery,0,0.4,TEN,2.2,0.4,78.3,2024-10-27T13:00:00,2024_week_8,HOME,DET,0.4,0.4,2.2,0.4,2.2,0.0,65.9,1.3,20882,8,0.4,1,3.9,OFF,0.0,2024,3.9,1.6,0,RB,1.5,0,0.5,0,4.0,0,0.5,0,0.5,0,20.5,1,0.5,0,4.0,0,4.0,0,2.0,1,4.5,0,0.5,0,0.5,0,2.0,1,3.5,0,2.5,0,3.5,0
0.0,0.0,1,0.0,0.0,Garrett Wilson,0,3.5,NE,14.9,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,NYJ,0.0,0.0,23.1,0.0,74.5,0.0,0,0.0,23122,8,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.0,0,3.5,0,3.5,0,4.5,0,0.5,0,2.5,0,3.5,0,4.0,0,4.0,0,74.0,1,1.0,0,2.5,0,3.5,0,24.5,0,1.5,0,1.5,0,1.5,0
0.0,0.0,1,0.0,0.4,Mark Andrews,0,2.2,CLE,3.1,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,BAL,0.0,0.0,4.8,0.0,23.7,0.0,0,0.0,19803,8,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.0,0,2.0,0,4.0,0,2.5,0,1.0,0,2.0,0,3.0,0,1.0,0,2.0,0,24.0,0,0.5,0,2.5,0,2.0,1,4.5,1,4.5,0,1.0,0,4.0,0
0.0,0.0,1,0.0,0.9,Kyle Pitts,0,2.2,TB,15,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,ATL,0.0,0.0,32.3,0.0,60.0,0.0,0,0.0,22508,8,1.7,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.5,0,0.5,0,4.0,0,1.5,0,3.5,0,2.0,0,0.5,0,0.0,0,4.5,0,59.5,1,1.0,0,1.5,1,2.0,1,33.5,0,2.5,0,0.5,0,1.5,0
24.4,0.0,1,0.0,0.0,Jalen Hurts,0,0.0,CIN,0,1.3,87.3,2024-10-27T13:00:00,2024_week_8,AWAY,PHI,13.2,10.5,0.0,0.4,0.0,0.0,52.7,155.5,21831,8,0.0,1,4.3,OFF,0.0,2024,5.2,1.6,0,QB,148.0,1,0.5,0,5.0,0,12.5,1,10.5,0,22.5,1,1.5,0,4.5,0,5.5,0,4.5,0,3.5,0,2.0,0,2.5,0,2.5,0,3.0,0,2.5,0,3.5,0
0.0,0.0,1,0.0,0.4,DeVonta Smith,0,3.0,CIN,6.2,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,PHI,0.0,0.0,29.7,0.0,56.0,0.0,0,0.0,21687,8,2.6,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,0.0,0,2.5,0,2.0,0,2.5,0,2.5,0,0.5,0,2.5,0,0.5,0,53.0,1,0.5,0,2.5,1,3.0,0,28.0,1,3.5,0,0.5,0,2.0,0
0.0,0.0,1,0.0,0.0,Drake London,0,2.6,TB,3.7,0.0,0,2024-10-27T13:00:00,2024_week_8,AWAY,ATL,0.0,0.0,5.6,0.0,22.4,0.0,0,0.0,23151,8,1.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.0,0,1.5,0,5.0,0,4.0,0,3.0,0,0.5,0,1.0,0,3.0,0,1.0,0,24.5,0,0.5,0,1.5,1,2.5,1,6.0,0,3.5,0,2.0,0,5.0,0
73.5,0.0,1,0.0,0.0,Josh Jacobs,0,1.8,DET,3.9,0.0,0,2024-11-03T16:25:00,2024_week_9,HOME,GB,0.0,0.0,6.6,0.0,10.1,0.0,0,0.0,20824,9,1.2,1,10.1,OFF,0.0,2024,28.6,4.4,0,RB,1.5,0,2.0,0,3.5,0,2.5,0,4.0,0,72.0,1,3.0,0,11.0,0,26.5,1,11.0,0,5.0,0,1.0,1,2.0,0,7.0,0,2.0,0,2.5,0,2.5,0
49.5,0.0,1,0.0,0.0,Aaron Jones,0,2.4,IND,2.7,0.0,0,2024-11-03T20:20:00,2024_week_9,HOME,MIN,0.0,0.0,17.0,0.0,13.9,0.0,0,0.0,19045,9,2.4,1,16.3,OFF,0.0,2024,10.1,1.8,0,RB,1.5,0,2.5,0,1.5,0,2.5,0,1.0,0,50.0,0,2.5,0,16.5,0,10.5,0,13.0,1,1.0,0,2.5,0,2.5,0,18.5,0,4.5,0,2.5,0,2.0,0
0.0,0.0,1,0.0,0.0,Justin Jefferson,0,5.4,IND,15.2,0.0,91.9,2024-11-03T20:20:00,2024_week_9,HOME,MIN,0.6,0.6,31.7,0.0,106.0,0.0,77.4,17.0,21685,9,4.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,17.0,0,1.0,0,3.0,0,0.5,1,0.5,1,3.0,0,5.0,0,0.5,0,2.5,0,96.5,1,4.5,0,4.0,1,5.0,1,34.0,0,0.5,0,3.0,0,3.0,0
0.0,0.0,1,0.0,0.0,Ja'Marr Chase,0,6.6,LV,3.7,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,CIN,0.0,0.0,6.6,0.0,33.3,0.0,0,0.0,22564,9,4.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,0.0,0,4.0,0,1.0,0,0.5,0,4.0,0,2.0,0,1.0,0,4.0,0,5.0,0,35.0,0,4.5,0,4.0,1,6.5,1,6.5,1,1.0,0,1.0,0,4.0,0
0.0,0.0,1,0.0,0.0,Jordan Love,0,0.0,DET,0,0.0,54,2024-11-03T16:25:00,2024_week_9,HOME,GB,30.2,17.8,0.0,0.0,0.0,1.8,45.7,211.3,21841,9,0.0,1,1.8,OFF,0.0,2024,0.0,0,0,QB,228.5,0,1.5,0,1.5,0,33.0,0,19.5,0,3.5,0,3.5,0,2.0,0,4.0,0,0.0,0,3.5,0,4.0,0,1.5,0,0.5,0,1.5,1,3.5,0,3.5,0
12.4,0.0,1,0.0,0.0,Geno Smith,0,0.0,LAR,0,0.0,70.2,2024-11-03T16:25:00,2024_week_9,HOME,SEA,26.3,16.3,0.0,1.8,0.0,0.6,47.8,281.0,14895,9,0.0,1,3.6,OFF,0.0,2024,6.6,1.6,0,QB,294.0,0,1.5,1,1.5,0,25.0,1,16.5,0,12.5,0,4.5,0,3.5,1,6.5,1,3.0,0,3.0,0,0.5,0,2.5,0,2.5,0,0.5,1,4.5,0,3.0,0
0.0,0.0,1,0.0,0.0,Matthew Stafford,0,0.0,SEA,0,0.0,64.5,2024-11-03T16:25:00,2024_week_9,AWAY,LAR,34.1,19.4,0.0,1.2,0.0,0.6,44,230.7,9038,9,0.0,1,0.6,OFF,0.0,2024,0.0,0,0,QB,228.0,1,1.0,1,3.0,0,34.5,0,18.0,1,0.0,0,1.5,0,0.5,1,2.5,0,1.5,0,2.0,0,4.5,0,0.5,0,2.5,0,0.5,1,2.0,0,5.0,0
1.2,0.0,1,0.0,0.0,Justin Herbert,0,0.0,CLE,0,0.0,97.4,2024-11-03T13:00:00,2024_week_9,AWAY,LAC,20.9,13.9,0.0,1.2,0.0,0.0,51.6,218.3,21681,9,0.0,1,1.8,OFF,0.0,2024,2.4,0.4,0,QB,206.5,1,1.0,1,3.0,0,19.5,1,15.0,0,1.0,1,2.5,0,2.0,0,2.5,0,3.0,0,2.5,0,5.0,0,1.5,0,1.5,0,4.0,0,5.0,0,2.5,0
6.6,0.0,1,0.0,0.0,Joe Burrow,0,0.0,LV,0,0.0,89.4,2024-11-03T13:00:00,2024_week_9,HOME,CIN,30.2,20.9,0.0,3.0,0.0,0.0,53.6,194.3,21693,9,0.0,1,1.8,OFF,0.0,2024,6.0,2.2,0,QB,186.5,1,3.0,0,1.5,0,32.0,0,22.0,0,7.0,0,1.5,0,2.0,0,6.0,0,4.5,0,2.5,0,4.0,0,4.5,0,3.5,0,2.0,0,3.0,0,1.0,0
5.4,0.0,1,0.0,0.0,Patrick Mahomes,0,0.0,TB,0,0.0,90.4,2024-11-04T20:15:00,2024_week_9,HOME,KC,34.1,26.3,0.0,1.8,0.0,0.0,59.8,225.2,18890,9,0.0,1,1.2,OFF,0.0,2024,4.2,2.7,0,QB,233.5,0,1.5,1,4.5,0,32.0,1,24.5,1,5.0,1,0.0,0,1.5,0,4.5,0,0.5,0,0.5,0,0.0,0,3.5,0,2.0,0,2.5,0,4.5,0,3.5,0
0.0,0.0,1,0.0,1.2,Zay Flowers,0,3.6,DEN,19.7,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,BAL,0.0,0.0,41.0,0.0,98.3,0.0,0,0.0,23120,9,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.0,0,3.0,0,3.5,0,0.5,0,1.5,0,0.0,0,2.5,0,2.0,0,1.5,0,107.5,0,1.5,0,3.0,0,4.0,0,41.0,0,3.0,0,2.5,0,0.0,0
0.0,0.0,1,0.0,0.6,Davante Adams,0,6.6,HOU,10.1,0.0,0,2024-10-31T20:15:00,2024_week_9,HOME,NYJ,0.0,0.0,28.6,0.0,70.4,0.0,0,0.0,16470,9,4.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,0.5,0,4.0,0,1.0,0,1.0,0,4.0,0,3.0,0,3.5,0,2.0,0,71.5,0,0.5,1,4.0,1,6.0,1,26.5,1,0.5,0,1.5,0,1.5,0
37.2,0.0,1,0.0,0.0,Jonathan Taylor,0,3.0,MIN,2.2,0.0,0,2024-11-03T20:20:00,2024_week_9,AWAY,IND,0.0,0.0,6.6,0.0,6.6,0.0,0,0.0,21682,9,1.8,1,10.1,OFF,0.0,2024,10.1,2.2,0,RB,0.5,0,1.0,0,2.5,0,5.0,0,0.0,0,34.5,1,3.5,0,10.5,0,10.0,1,7.0,0,2.5,0,2.0,0,3.5,0,6.5,1,2.0,0,4.5,0,1.0,0
0.0,0.0,1,0.0,0.0,Chris Olave,0,0.6,CAR,10.1,0.0,0,2024-11-03T13:00:00,2024_week_9,AWAY,NO,0.0,0.0,10.1,0.0,10.1,0.0,0,0.0,22565,9,0.6,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,3.0,0,3.5,0,1.5,0,2.0,0,3.0,0,2.5,0,5.0,0,0.0,0,10.5,0,0.0,0,0.5,1,0.5,1,11.0,0,1.5,0,5.0,0,3.5,0
0.0,0.0,1,0.0,0.0,David Njoku,0,4.2,LAC,3.5,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,CLE,0.0,0.0,6.6,0.0,22.4,0.0,0,0.0,18876,9,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,2.5,0,1.0,0,1.0,0,5.0,0,1.5,0,2.5,0,2.5,0,2.0,0,0.5,0,21.0,1,5.0,0,3.0,0,4.5,0,7.0,0,3.5,0,0.5,0,2.5,0
0.0,0.0,1,0.0,0.0,Keenan Allen,0,6.0,ARI,5.4,0.0,0,2024-11-03T16:05:00,2024_week_9,AWAY,CHI,0.0,0.0,10.1,0.0,27.9,0.0,0,0.0,15076,9,2.4,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,4.5,0,3.0,0,1.5,0,4.0,0,4.0,0,1.5,0,1.5,0,2.5,0,29.0,0,1.0,0,2.5,0,6.0,0,10.0,1,0.0,0,2.5,0,1.0,0
39.5,0.0,1,0.0,0.0,D'Andre Swift,0,3.6,ARI,3.1,0.0,0,2024-11-03T16:05:00,2024_week_9,AWAY,CHI,0.0,0.0,4.2,0.0,24.0,0.6,0,0.0,21684,9,3.6,1,12.4,OFF,0.0,2024,10.1,1.9,0,RB,3.5,0,0.5,0,3.5,0,1.5,0,3.0,0,36.0,1,4.0,0,12.5,0,10.5,0,23.0,1,3.0,0,3.5,1,3.5,1,4.0,1,0.5,1,1.0,0,5.0,0
82.0,0.0,1,0.0,0.0,Derrick Henry,0,0.6,DEN,20.9,1.2,0,2024-11-03T13:00:00,2024_week_9,HOME,BAL,0.0,0.0,20.9,0.0,20.9,0.6,0,0.0,17959,9,0.6,1,17.8,OFF,0.0,2024,15.5,2.8,0,RB,0.0,0,1.0,0,3.5,0,4.5,0,1.5,0,85.5,0,1.5,0,18.0,0,14.5,1,21.5,0,2.0,0,0.5,1,0.5,1,20.0,1,0.5,1,0.5,0,3.5,0
120.0,0.0,1,0.0,0.0,Alvin Kamara,0,5.4,CAR,6,0.0,0,2024-11-03T13:00:00,2024_week_9,AWAY,NO,0.0,0.0,15.5,0.0,46.4,0.0,0,0.0,18878,9,3.6,1,22.4,OFF,0.0,2024,15.5,3.2,0,RB,0.5,0,2.5,0,1.5,0,3.5,0,4.5,0,130.0,0,3.5,0,22.5,0,15.5,0,50.5,0,5.0,0,4.0,0,6.0,0,16.5,0,3.5,0,3.0,0,3.0,0
0.0,0.0,1,0.0,0.0,Sam LaPorta,0,1.8,GB,10.8,0.0,0,2024-11-03T16:25:00,2024_week_9,AWAY,DET,0.0,0.0,14.7,0.0,21.7,0.0,0,0.0,23141,9,1.2,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.0,0,3.0,0,0.0,0,2.0,0,3.5,0,0.5,0,5.0,0,1.0,0,0.5,0,21.5,1,4.0,0,1.0,1,1.5,1,14.5,1,1.0,0,4.5,0,1.5,0
11.6,0.0,1,0.0,0.0,CeeDee Lamb,0,7.2,ATL,3.5,0.0,0,2024-11-03T13:00:00,2024_week_9,AWAY,DAL,0.0,0.0,6.0,0.0,36.4,0.0,0,0.0,21679,9,4.8,1,1.2,OFF,0.0,2024,13.9,4.5,0,WR,1.0,0,1.5,0,0.0,0,4.0,0,1.5,0,11.0,1,3.0,0,1.0,1,12.5,1,38.0,0,3.5,0,5.0,0,6.5,1,5.5,1,1.5,0,1.0,0,1.0,0
-8.5,0.0,1,0.6,0.0,Kirk Cousins,0,0.0,DAL,0,0.0,112.1,2024-11-03T13:00:00,2024_week_9,HOME,ATL,18.6,14.7,0.0,1.8,0.0,1.2,61.3,171.8,14252,9,0.0,1,2.4,OFF,0.0,2024,0.0,-2.2,0,QB,173.0,0,2.0,0,2.0,0,17.5,1,15.0,0,3.0,0,4.5,0,2.5,0,4.5,0,4.0,0,1.0,0,3.5,0,1.5,0,2.5,0,1.0,1,0.5,1,4.0,0
0.0,0.0,1,0.0,0.0,Derek Carr,0,0.0,CAR,0,0.0,71.9,2024-11-03T13:00:00,2024_week_9,AWAY,NO,24.0,13.9,0.0,0.6,0.0,0.0,45,182.7,16311,9,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,QB,187.0,0,0.5,1,0.0,0,24.5,0,14.5,0,1.0,0,1.5,0,4.0,0,3.5,0,4.0,0,1.0,0,0.5,0,1.5,0,1.5,0,1.0,0,3.0,0,2.5,0
32.5,0.0,1,0.0,0.0,Austin Ekeler,0,2.4,NYG,10.6,0.6,0,2024-11-03T13:00:00,2024_week_9,AWAY,WAS,0.0,0.0,21.7,0.0,31.7,0.0,0,0.0,19562,9,1.8,1,6.6,OFF,0.0,2024,15.5,2.3,0,RB,3.0,0,5.0,0,1.5,0,1.0,0,2.0,0,35.0,0,0.5,1,6.5,1,17.0,0,34.5,0,0.5,0,1.5,1,2.5,0,23.0,0,4.5,0,2.0,0,0.5,0
50.3,0.0,1,0.0,0.0,Jahmyr Gibbs,0,1.2,GB,6.6,0.6,0,2024-11-03T16:25:00,2024_week_9,AWAY,DET,0.0,0.0,6.6,0.0,6.6,0.0,0,0.0,23200,9,0.6,1,6.6,OFF,0.0,2024,13.9,3.5,0,RB,4.0,0,3.0,0,1.0,0,1.0,0,2.0,0,51.5,0,0.5,1,7.0,0,13.5,1,6.0,1,2.0,0,0.5,1,1.5,0,7.0,0,3.5,0,2.5,0,2.0,0
0.0,0.0,1,0.0,0.0,DJ Moore,0,5.4,ARI,4.9,0.0,0,2024-11-03T16:05:00,2024_week_9,AWAY,CHI,0.0,0.0,12.4,0.0,25.5,0.0,0,0.0,19844,9,2.4,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,1.5,0,4.5,0,1.5,0,2.5,0,2.5,0,1.0,0,2.0,0,4.0,0,25.5,0,2.0,0,2.5,0,5.5,0,11.5,1,4.0,0,4.0,0,0.0,0
23.2,0.0,1,0.0,0.0,Dak Prescott,0,0.0,ATL,0,0.0,78.6,2024-11-03T13:00:00,2024_week_9,AWAY,DAL,18.6,13.9,0.0,0.6,0.0,0.0,58,102.9,18055,9,0.0,1,1.8,OFF,0.0,2024,17.0,6,0,QB,107.5,0,0.5,1,1.5,0,17.0,1,13.0,1,24.0,0,3.0,0,2.0,0,16.5,1,3.5,0,2.5,0,4.0,0,4.5,0,0.5,0,1.5,0,1.5,0,2.0,0
-0.8,0.0,1,0.0,0.0,Aaron Rodgers,0,0.0,HOU,0,0.0,91.4,2024-10-31T20:15:00,2024_week_9,HOME,NYJ,24.8,17.0,0.0,1.8,0.0,0.0,53.3,163.3,2593,9,0.0,1,0.6,OFF,0.0,2024,0.0,-0.8,0,QB,167.5,0,1.5,1,0.5,0,23.0,1,18.0,0,4.0,0,4.0,0,0.5,1,4.5,0,2.5,0,2.0,0,4.0,0,3.5,0,2.5,0,4.5,0,3.5,0,2.0,0
2.4,0.0,1,0.0,0.0,Lamar Jackson,0,0.0,DEN,0,0.0,122.5,2024-11-03T13:00:00,2024_week_9,HOME,BAL,14.7,12.4,0.0,1.8,0.0,0.6,65.2,216.7,19781,9,0.0,1,1.8,OFF,0.0,2024,6.6,0.8,0,QB,229.5,0,1.5,1,1.5,0,15.5,0,12.0,1,2.5,0,3.5,0,2.0,0,6.0,1,0.0,0,0.5,0,0.0,0,0.0,0,0.5,0,0.5,1,2.0,0,1.5,0
0.0,0.0,1,0.0,0.0,T.J. Hockenson,0,2.4,IND,5.4,0.0,0,2024-11-03T20:20:00,2024_week_9,HOME,MIN,0.0,0.0,14.7,0.0,20.9,0.0,0,0.0,20805,9,1.8,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.0,0,0.0,0,1.0,0,0.0,0,1.0,0,1.5,0,3.5,0,4.0,0,3.5,0,20.0,1,4.0,0,2.0,0,2.5,0,15.5,0,2.0,0,2.5,0,4.0,0
66.6,0.0,1,0.0,0.0,Bijan Robinson,0,4.2,DAL,5,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,ATL,0.0,0.0,22.4,0.0,45.7,0.0,0,0.0,23189,9,4.2,1,14.7,OFF,0.0,2024,12.4,2.7,0,RB,3.5,0,1.0,0,4.5,0,4.5,0,5.0,0,67.0,0,0.5,0,14.5,1,12.5,0,50.0,0,0.5,0,4.5,0,4.0,1,21.5,1,3.0,0,5.0,0,1.0,0
12.4,0.0,1,0.0,0.6,Rhamondre Stevenson,0,3.0,TEN,4.6,0.6,0,2024-11-03T13:00:00,2024_week_9,AWAY,NE,0.0,0.0,7.2,0.0,29.4,0.0,0,0.0,22546,9,3.0,1,6.0,OFF,0.0,2024,3.0,1,0,RB,0.5,0,1.0,0,4.0,0,0.5,0,2.5,0,12.5,0,0.5,1,6.0,0,3.0,0,31.0,0,0.5,1,3.0,0,2.5,1,7.0,1,2.0,0,2.0,0,0.5,0
57.3,0.0,1,0.0,0.0,Breece Hall,0,2.4,HOU,3.3,0.0,0,2024-10-31T20:15:00,2024_week_9,HOME,NYJ,0.0,0.0,10.1,0.0,6.6,0.6,0,0.0,22526,9,1.2,1,11.6,OFF,0.0,2024,12.4,2.9,0,RB,2.0,0,0.5,0,4.5,0,4.0,0,4.0,0,61.0,0,0.5,0,11.5,1,11.5,1,7.0,0,4.0,0,1.0,1,2.5,0,10.0,1,0.5,1,3.0,0,1.5,0
4.2,0.0,1,0.0,0.0,Josh Allen,0,0.0,MIA,0,0.0,74,2024-11-03T13:00:00,2024_week_9,HOME,BUF,30.2,19.4,0.0,1.8,0.0,0.0,49.6,181.9,19801,9,0.0,1,1.2,OFF,0.0,2024,10.8,2.1,0,QB,168.0,1,2.0,0,2.5,0,29.5,1,21.0,0,4.0,1,1.0,0,1.0,1,11.5,0,2.5,0,2.5,0,4.0,0,2.0,0,4.5,0,4.0,0,4.5,0,1.0,0
1.8,0.0,1,0.0,0.0,Tua Tagovailoa,0,0.0,BUF,0,0.0,96.6,2024-11-03T13:00:00,2024_week_9,AWAY,MIA,21.7,19.4,0.0,1.2,0.0,0.0,69.1,178.8,21677,9,0.0,1,1.2,OFF,0.0,2024,2.4,0.9,0,QB,193.5,0,1.0,1,1.0,0,21.0,1,19.0,1,2.0,0,3.5,0,1.0,1,2.5,0,3.0,0,4.0,0,4.5,0,3.0,0,2.0,0,3.0,0,2.5,0,0.5,0
0.0,0.0,1,0.0,0.0,Michael Pittman Jr.,0,2.4,MIN,10.8,0.0,0,2024-11-03T20:20:00,2024_week_9,AWAY,IND,0.0,0.0,10.8,0.0,10.8,0.0,0,0.0,21744,9,0.6,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.0,0,0.5,0,3.0,0,3.5,0,1.0,0,3.0,0,2.0,0,2.5,0,4.0,0,11.0,0,4.0,0,0.5,1,2.5,0,10.5,1,4.0,0,0.5,0,3.5,0
45.7,0.0,1,0.6,0.0,C.J. Stroud,0,0.6,NYJ,0,0.0,45.8,2024-10-31T20:15:00,2024_week_9,AWAY,HOU,23.2,6.6,0.0,0.0,0.0,0.6,28.4,147.8,23239,9,0.0,1,4.8,OFF,0.0,2024,19.4,4.4,0,QB,156.0,0,0.5,0,4.0,0,23.5,0,6.5,1,47.5,0,1.5,0,5.0,0,20.5,0,1.0,0,2.0,0,1.0,0,0.5,1,1.0,0,0.5,1,0.5,1,4.0,0
0.0,0.0,1,0.6,0.0,Travis Kelce,0,12.4,TB,4.3,0.0,0,2024-11-04T20:15:00,2024_week_9,HOME,KC,0.0,0.0,15.5,0.0,77.4,0.6,0,0.0,15048,9,10.8,1,0.0,OFF,0.0,2024,0.0,0,0,TE,4.5,0,3.5,0,2.0,0,4.5,0,1.5,0,1.0,0,0.5,0,0.0,0,4.5,0,76.0,1,1.0,0,10.0,1,12.5,0,16.0,0,0.5,1,0.5,1,4.5,0
0.0,0.0,1,0.0,0.0,Dalton Kincaid,0,6.0,MIA,4.8,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,BUF,0.0,0.0,11.6,0.0,24.8,0.0,0,0.0,24102,9,2.4,1,0.0,OFF,0.0,2024,0.0,0,0,TE,2.5,0,2.0,0,5.0,0,3.0,0,4.5,0,2.0,0,0.5,0,1.0,0,3.0,0,22.5,1,1.0,0,2.5,0,6.0,0,10.5,1,0.5,0,1.5,0,0.5,0
4.8,0.0,1,0.0,0.0,Trevor Lawrence,0,0.0,PHI,0,1.2,31.7,2024-11-03T16:05:00,2024_week_9,AWAY,JAX,24.0,12.4,0.0,0.0,0.0,0.0,39.9,130.8,22490,9,0.0,1,3.0,OFF,0.0,2024,2.4,1,0,QB,132.5,0,4.0,0,2.5,0,26.0,0,12.0,1,5.0,0,1.0,1,3.0,0,2.5,0,1.0,0,3.5,0,0.0,0,2.0,0,4.0,0,1.0,0,0.0,0,1.5,0
0.0,0.0,1,0.0,0.6,Jaylen Waddle,0,1.2,BUF,-1.5,0.0,0,2024-11-03T13:00:00,2024_week_9,AWAY,MIA,0.0,0.0,7.2,0.0,-3.1,0.0,0,0.0,22598,9,1.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,5.0,0,2.0,0,1.0,0,1.0,0,4.5,0,3.0,0,4.0,0,5.0,0,4.5,0,1.5,0,0.5,1,1.0,1,1.0,1,7.5,0,3.0,0,4.0,0,2.0,0
0.0,0.0,1,0.0,0.6,Amon-Ra St. Brown,0,4.2,GB,4.8,0.0,0,2024-11-03T16:25:00,2024_week_9,AWAY,DET,0.0,0.0,20.1,0.0,43.3,0.0,0,0.0,22587,9,4.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.0,0,4.5,0,3.5,0,0.5,0,2.5,0,2.0,0,0.5,0,1.5,0,3.0,0,43.0,1,0.5,1,4.0,1,4.5,0,21.0,0,5.0,0,4.5,0,4.0,0
0.0,0.0,1,0.0,0.0,Calvin Ridley,0,4.8,NE,11.3,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,TEN,0.0,0.0,19.4,0.0,56.5,0.0,0,0.0,19802,9,3.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,3.5,0,4.0,0,0.0,0,2.0,0,2.0,0,3.5,0,1.5,0,2.5,0,54.0,1,2.0,0,3.0,0,4.5,1,18.0,1,2.0,0,0.5,0,2.5,0
30.2,0.0,1,0.0,0.0,Nick Chubb,0,0.6,LAC,-3.1,0.0,0,2024-11-03T13:00:00,2024_week_9,HOME,CLE,0.0,0.0,0.0,0.0,-3.1,0.0,0,0.0,19798,9,0.6,1,11.6,OFF,0.0,2024,6.6,1.6,0,RB,1.0,0,2.5,0,3.0,0,3.5,0,4.0,0,27.5,1,4.0,0,12.0,0,6.5,1,0.5,0,0.0,0,0.5,1,0.5,1,2.0,0,4.5,0,2.5,0,1.0,0
123.1,0.0,1,0.6,0.6,Saquon Barkley,0,2.4,JAX,10.3,0.6,0,2024-11-03T16:05:00,2024_week_9,HOME,PHI,0.0,0.0,15.5,0.0,31.0,0.6,0,0.0,19766,9,1.8,1,20.9,OFF,0.0,2024,16.3,3.5,0,RB,0.5,0,4.0,0,2.5,0,0.0,0,2.5,0,118.0,1,0.5,1,20.0,1,15.5,1,31.5,0,0.5,1,2.0,0,2.5,0,16.0,0,0.5,1,0.5,1,3.5,0
